903.145610951419,1210.12028496054
595.754308751935,1174.92072050313
813.879553838802,824.301199499766
830.112838669219,825.924718241586
878.124033049291,756.904679283135
796.145656360264,686.897481272626
773.470375231518,636.847438780946
668.579049689748,518.208852948888
1127.71490375997,827.178988364725
1244.09650032951,923.779196858124
1485.18714460016,448.303222381578
1509.49732508579,382.280340630308
1446.70115819206,357.119000336968
638.024390436568,658.358992523147
665.727105396471,697.389483974436
202.611712793332,811.86977259867
149.769769902156,840.620555112437
456.986159385479,450.787423618561
864.624850380417,749.94048461194
979.999102852938,828.62938906682
1262.62419801855,827.935280797363
1433.54821977642,519.093427869851
1447.61041417144,478.953946253414
1480.09916253143,391.806697365647
1245.40325575591,294.822256735087
1159.05520458545,262.130712418326
529.940637718117,445.594414440252
954.67138778804,700.567556997433
1256.05204298707,857.878582973084
562.664477653767,864.259211404235
433.103265635126,860.075144287231
729.016294331497,408.665850185625
1132.10488978608,922.014564148848
1102.5031415608,782.012238007468
1196.94079139533,829.66332033962
1239.21749884182,832.544818134187
1286.86444913476,845.262798919566
1481.2327322865,541.845268223273
1529.17391330586,454.504216887498
1581.87107778445,373.627977638089
890.659099471355,389.745398550173
679.1629258846,453.562200932724
1069.06772257426,646.781393299842
1219.40102793065,775.135047191962
1291.36769956813,757.615935566475
1612.9071606366,303.887160685478
1582.28772547102,255.892538794748
1587.71638731494,257.019489850993
436.09866921114,452.590941925924
629.66006870807,795.076005614729
678.705630915462,596.788544388732
637.662122641332,504.771210687667
632.66669999293,516.594270175721
589.143752275477,506.343487558919
554.187320001113,515.623694099203
610.414726932043,508.45558642393
643.653079808179,557.874862532646
653.265489669569,487.575986353151
671.447120204547,428.728784316178
676.19455427837,454.658899483351
560.415508955415,555.954057435187
484.081674804641,651.094454679457
565.412533505166,668.145634109699
611.072923886656,676.470336023231
611.80962454714,636.154331894763
515.508894950741,558.924420733659
606.027042517824,514.318399783512
534.176837933484,651.248488863561
465.444629959535,724.330254890516
481.088324311624,692.867616645846
445.875192529127,557.728067085978
428.57013627106,480.496222255983
594.215351695743,680.468339799586
611.415926896023,759.104746171578
600.3715385335,760.847480544465
555.24475570039,710.482743028469
467.684639421924,659.395331471619
495.401110363242,650.534474941452
498.932885651342,547.417708414622
584.932462769601,540.433110145453
660.186815827196,555.323087758442
678.921840369482,523.967030808124
530.524989236598,705.0655489963
602.313757376244,615.52846959461
663.329883116756,536.893066108124
678.112008546661,536.881549516057
532.096354161447,545.149410500965
545.242574487596,523.966445451096
737.315757546463,549.310838604642
707.867403788861,525.959246301094
668.117871952981,519.061933823776
579.34693498839,425.515605707243
525.051950942324,401.205644831371
458.932332172421,362.468646055017
912.252818906749,617.797898351225
1161.33035637536,753.944880216397
1076.00940864621,949.170094635341
1009.80673759014,1052.10454974468
728.823388004877,544.351292236124
997.967581121835,453.5779797316
1315.09567600989,345.238735105365
1542.11633790731,284.511181623189
542.225873180488,518.208519760476
574.943095813925,327.050317923333
611.159078871909,395.70016104487
621.461409829567,456.728213283908
1324.44838510116,270.305443997027
1528.4492687992,217.434606489672
1612.65319311031,257.442610686399
491.558508257883,300.471190330348
380.722531097185,293.099382712542
1198.89897392724,268.098368339742
1578.22989518383,241.338915509892
1695.2824995574,281.339691865446
1697.08497791734,280.277419562274
1658.82281880014,249.293482829697
1519.37658697549,232.919326946009
1470.75084432617,230.513312731847
395.596770100703,195.187266737006
338.418540496846,182.505943041894
224.308688103351,103.470740898843
1166.57447770865,116.102608330482
1310.02242249754,117.439344684598
1376.92174904696,116.69538693632
1444.58879824581,111.793528905568
